"elpd_total","elpd_relevant","elpd_diff"
-9.28133609640062,-9.24483737484093,0.0364987215596901
-8.23109527985621,-8.26770611405256,-0.0366108341963471
-9.53557973995597,-9.58749646482391,-0.0519167248679437
-8.30041971428853,-8.33049183504988,-0.0300721207613499
-8.24689178211732,-8.23931113075201,0.00758065136531449
-9.64709337759153,-9.71124058152171,-0.0641472039301796
-7.94102470558391,-7.92659076955377,0.0144339360301391
-7.71421359933744,-7.73441495890335,-0.0202013595659132
-7.81568805115901,-7.86058776071992,-0.0448997095609087
-7.77232309308672,-7.77864938656226,-0.00632629347554303
-8.29383728323026,-8.27725588922462,0.0165813940056463
-8.06045456546084,-8.06262284954689,-0.00216828408605174
-8.69581555732151,-8.68562096598926,0.0101945913322474
-7.87692398112782,-7.91142999506927,-0.0345060139414493
-8.18574486159237,-8.14930836865262,0.0364364929397585
-8.09062297420206,-8.03269644145071,0.057926532751349
-8.70944017473209,-8.626598077161,0.0828420975710848
-11.0424182317673,-11.0839837069809,-0.0415654752135897
-8.21587246387939,-8.21749668683113,-0.00162422295174025
-8.90064268323374,-8.88178030243145,0.0188623808022914
-7.58275541517448,-7.747168817903,-0.164413402728514
